mahalanobis,mahalanobis_mean,mahalanobis_max,mahalanobis_min,euclidean,euclidean_mean,euclidean_max,euclidean_min,cityblock,cityblock_mean,cityblock_max,cityblock_min,gpr_std,actual,gpr_pred,rf_pred,index
5.233953512306368,7.116212482230692,14.206618248911349,1.9258557999630612,5.233953512306368,1150.3332368875026,2505.959651387044,4.5684452196453,5.233953512306368,1268.3344366531176,2751.6235180499993,7.826069999999998,0.1812079978602777,2.2252,2.302566036100025,2.7478289,29
11.111771121655101,12.141572853646617,16.642147621339063,5.7675959128705765,11.111771121655101,845.892414004088,2503.2199608477135,13.830332993301354,11.111771121655101,962.2314197944119,2710.077531641001,24.202840000000002,0.6182174925135493,0.77761,1.0437372093190476,1.1083339234100011,30
7.7235184318113115,9.143785043456502,13.297743769809609,2.825743641246806,7.7235184318113115,1359.237068410803,3325.17119062479,2.1209827944610957,7.7235184318113115,1522.1963797649637,3564.050874457,3.960119999999999,0.6051067979212154,1.19687,0.9637207443905131,1.2535578999999988,34
4.316360764457855,6.441310645802781,13.93191597402371,1.5628343583612336,4.316360764457855,782.4902621338655,1808.317244136601,2.5614130006892677,4.316360764457855,880.2307203841691,2028.47082871,4.328009999999999,0.0838485214641304,1.60389,1.7449616773807506,2.1778339000000018,42
3.772866870957888,6.105210246031621,14.003213230520824,2.64090296037125,3.772866870957888,855.2628181243767,2003.978704278934,13.916807017416026,3.772866870957888,962.4288938455952,2241.51174319,29.047400000000003,0.18779003017419915,2.0685,1.998623622879819,2.4006730000000016,44
9.432625125039301,10.628857855852228,15.724329078867527,6.163315896716926,9.432625125039301,1345.4427485711285,3311.4361990159578,15.49478573875741,9.432625125039301,1577.4462697808224,3696.4157677010007,29.79182,0.6080022133165526,1.11138,1.0037592085154574,1.1369454,46
6.6577832208532195,8.250328057000454,14.664169685367042,3.1314064972975157,6.6577832208532195,1270.7111488262897,3209.031462146671,2.1095129576278966,6.6577832208532195,1522.7201531794553,3625.8336670549998,3.6707199999999984,0.2507407774170908,0.82351,1.0872834893813748,1.0386144000000004,49
7.57709819298251,9.001851799544982,14.971869264605449,1.4151760912484894,7.57709819298251,735.7032782463957,2008.3952735396979,3.5587244628518246,7.57709819298251,868.530031265948,2133.053409336,6.509950000000003,0.21289129757858197,1.11237,1.4170111544008446,2.1958901000000006,50
5.460474010948824,7.30833566837901,14.474959285129128,3.7431557118990675,5.460474010948824,1091.876639436434,2973.9872603141002,55.39262808189405,5.460474010948824,1232.4110630015955,3240.1642318850004,124.71108820700002,0.2685331499803991,0.90478,0.7491011450485061,1.0170753000000006,54
4.270145839667253,6.423251263131314,13.731290702463362,2.3993098493486884,4.270145839667253,755.9900510332574,1755.3678622925177,4.578637408935108,4.270145839667253,860.9124421643895,1939.235596365,8.05115,0.13169635237292998,2.20739,2.137714248028768,1.9323812616400016,55
4.554141337984626,6.623759833116624,14.068889777023516,2.2760780099029434,4.554141337984626,1186.8400198941338,3119.1241061835603,12.081599252785205,4.554141337984626,1308.0908542458901,3369.110859575,19.00457,0.0968075883896012,0.98934,0.9960528829674402,0.9822217999999988,56
5.51343546405362,7.317947647145848,14.108553072415113,2.83822751350126,5.51343546405362,1987.4270413629326,3461.8965182664897,4.595541839478779,5.51343546405362,2130.185682054404,3743.8912867559993,8.210280000000001,0.14710745733748062,3.2023,3.124310219970379,2.917428299999998,58
5.8013667957524335,7.545180426409081,14.333561779974147,2.761892783158025,5.8013667957524335,728.763129792163,1897.374548486896,4.577708215952606,5.8013667957524335,837.3483786962499,2095.606624715,8.261479999999999,0.28152753426710114,1.11612,1.2293028817513658,1.3292609808199998,59
3.8365092253966084,6.140027196819851,13.81545603385497,2.3324855521838694,3.8365092253966084,1271.441684671299,2662.965231813094,7.362514749465702,3.8365092253966084,1390.2813506716468,2932.5036653829993,19.55669,0.1465913540557493,2.8125,3.064183447739943,2.978912599999999,65
3.3407778032595123,5.85301690766148,13.705894332860334,2.35950430163758,3.3407778032595123,855.1802426920085,2004.0200188216832,10.807384926983955,3.3407778032595123,962.4174790661835,2237.7359431900004,22.19768,0.16506061335995476,2.5423,2.4638608987056116,2.5892082,68
4.379114976491299,6.524281222945312,13.702080585461134,3.2787455468290188,4.379114976491299,809.5446273758124,1894.2912229516546,1.8890640647950507,4.379114976491299,917.532824975985,2093.342934605,4.59397,0.24793468795706566,2.4818,2.3231159690845757,2.1461929000000004,72
5.265334366863765,7.162500492679617,14.620591229454368,3.339077218220741,5.265334366863765,1174.2607435655982,3101.8399194245503,2.4398890109183236,5.265334366863765,1296.3122884361244,3338.0784991070004,4.997159999999999,0.32463537462262515,1.63695,1.3969980417888195,1.388823099999999,75
3.265511034371317,5.800274432760547,14.253749188684832,0.8375717042720209,3.265511034371317,1158.0143058944848,2516.811024440663,0.7450286722670475,3.265511034371317,1268.02415933208,2755.761152007001,1.0033499999999997,0.0578278999858935,2.5169,2.338199831270231,2.2843488999999986,76
4.013726837597251,6.2609456676688895,14.089273708151817,2.000554335730518,4.013726837597251,1174.0294227159081,3101.784783496634,2.6334287584060445,4.013726837597251,1288.7326562302426,3332.7875891069993,5.062839999999998,0.12909909828904162,1.90016,1.836092149134572,1.8984586000000017,84
5.603819796513246,7.3925575186422545,14.551553980301396,3.5237911020957258,5.603819796513246,1421.3396269954255,3396.8772901590155,5.16759179332114,5.603819796513246,1634.6094772277493,3765.538730284,12.88332,0.2592967446479718,1.9743,2.093622017614525,1.858372553360002,88
5.393086078860712,7.243720743568822,14.46339606773403,2.1140206254378584,5.393086078860712,997.9739216900734,2272.284443674616,5.715193050422709,5.393086078860712,1110.1160898061241,2485.0554183359995,13.851060000000002,0.13532029492444125,1.92442,2.0391176721858244,2.0678809000000014,90
4.285669127479161,6.4440521651776015,14.177961303289182,2.689316679031556,4.285669127479161,1303.1659585066393,3267.3611800941085,5.360188987423858,4.285669127479161,1460.6551242300075,3567.964784205,14.36053,0.1382665313956067,1.87531,1.8311361628033005,1.827588557410002,92
5.238635974572213,7.118547021750909,14.300851799324414,2.2459383325858173,5.238635974572213,1150.2662875257345,2506.0052109773856,8.802218941977076,5.238635974572213,1269.0765959913526,2768.7800680499995,17.803920000000005,0.15923952991394183,2.67585,3.1801758275819623,3.002539,93
4.175514940909196,6.352470798050197,13.978499801826741,2.0215614531927995,4.175514940909196,1271.4248767056329,2662.9727917285168,6.315352012358458,4.175514940909196,1389.6116267497796,2931.3921753829995,16.291200000000007,0.10571610039401991,2.23051,2.3167805134953525,2.829516499999999,96
5.432493372856726,7.264575466077199,14.24745820719232,2.0714047528698307,5.432493372856726,1619.1126427232641,3072.6329697646947,4.375551577801364,5.432493372856726,1757.014825489214,3329.726554362999,9.032100000000002,0.12388401281800725,2.72908,3.0819287043198855,3.2056603000000026,99
2.7599870693895996,5.52932709110749,13.706442144579041,2.2219107775943563,2.7599870693895996,855.1589965467747,2004.0288272459006,10.157588053396339,2.7599870693895996,961.9178648750072,2237.00059319,19.59233,0.14509151039173127,2.46945,2.7505137690938852,2.510275885440001,104
3.7186105056229652,6.070960429663221,13.852527248376747,2.2169115722932147,3.7186105056229652,1060.616874823909,2373.4192754288297,1.713942251069153,3.7186105056229652,1172.0655029135735,2595.6413176059996,3.8557999999999963,0.10090668497588444,2.508,2.8150699153380287,2.8463254999999994,105
8.72807292168638,9.996108552035949,16.185949440956346,4.281145285307071,8.72807292168638,735.8081117529616,2008.3705847902252,6.05382382383234,8.72807292168638,873.8912531777136,2137.736659336,15.802700000000002,0.41723609187678384,1.91422,1.9976376492977295,2.5849165999999997,109
5.090271592174356,7.025993506026139,14.43581736079586,3.3198517751882504,5.090271592174356,1241.9535315501869,3191.8834799403876,5.587033007563138,5.090271592174356,1388.80052185389,3474.1418455119997,15.00774,0.16806359043596633,1.84641,1.761251098391618,1.794383395950001,110
4.927957369254985,6.884721431735818,14.210339243637847,2.1808193132985876,4.927957369254985,1604.535573780699,3056.7738177605574,3.799746807828121,4.927957369254985,1724.3662489993606,3322.4901949349996,7.324060000000002,0.11196359503819817,2.08834,2.244357328538783,2.386772785440001,111
4.398351033781138,6.508910033253198,14.253945072902072,2.6514002057092365,4.398351033781138,755.9293857723796,1755.3169550116766,2.2999907318074144,4.398351033781138,863.0232847836617,1942.417186365,5.257920000000004,0.1273114291518378,2.03098,1.9482418505488752,1.9846783107699995,113
5.605416087966157,7.388575366641672,14.309720486362929,3.6729269137654303,5.605416087966157,1987.4306397351427,3461.935022750579,9.043755864042328,5.605416087966157,2131.2120767602855,3761.789626755999,15.546220000000002,0.21606675866816483,2.43774,2.6027827267233015,3.178052300000002,116
7.52510824208529,8.963442898301622,15.230692369818705,4.768216167612156,7.52510824208529,968.949318264821,2762.244285117571,19.037575224602527,7.52510824208529,1069.6160636683308,2933.564525192,49.17382,0.4840955324443502,2.45204,2.928224320721185,2.37137284682,120
5.652024386003442,7.442821426008692,15.00635400980919,2.976732375831466,5.652024386003442,838.8061791013731,2483.9637589655204,6.00324867680825,5.652024386003442,947.9333638621096,2615.6785760099997,16.03534,0.22789882077544127,2.42327,2.629860280399903,2.6125408000000014,126
4.461261054217224,6.572885972004054,14.402575058441977,2.9249853610785124,4.461261054217224,1149.9391845079867,2505.9366188936706,6.384664664929553,4.461261054217224,1260.7713762606622,2757.4379580499995,16.87706,0.17543520845665106,2.70034,3.206206703186268,2.7771691,127
3.3623944292155805,5.853053640966248,13.990612148796716,1.9417355391746025,3.3623944292155805,1157.7680670036589,2516.8559000014457,5.661741514975757,3.3623944292155805,1265.4358745984123,2761.2658020070007,14.200319999999996,0.06707986993661404,2.4163,2.414357002314148,2.4601539000000017,129
5.274614699643752,7.142888180868502,15.304369176933918,3.4087959791530382,5.274614699643752,1171.8506048839724,3095.2239523375897,5.015214912892567,5.274614699643752,1276.1790509928462,3285.3227632840003,14.14265,0.17226791061388028,2.21859,2.26688496597459,2.3202114999999983,132
3.3655638171722004,5.846728743014295,13.928458811471495,2.204423028508705,3.3655638171722004,829.5096371677813,1950.0514669321346,5.660836794759233,3.3655638171722004,933.9828586210372,2177.415761264,14.097869999999995,0.10242067518467321,2.51386,2.598344172578358,2.4753892000000004,140
3.817670352054166,6.114865973034924,13.69603770152491,2.1886181972045975,3.817670352054166,828.5701654969788,2460.85890459202,7.816770970803738,3.817670352054166,927.7094899173537,2632.73082925,22.016099999999998,0.11817916941205832,2.32068,2.366587451279649,2.3306966043299977,145
4.45977285052631,6.552621174462279,14.050395431910127,2.7513930388207495,4.45977285052631,794.6917994853312,2358.4434171916755,5.723397740582075,4.45977285052631,892.2424952115368,2523.8330062070004,15.505630000000002,0.14621463672965393,2.34592,2.486368936203661,2.395992946819999,146
4.647741218789473,6.6826914591902185,14.458458149867672,2.203956713552183,4.647741218789473,1479.8949021792641,3462.1034880165776,4.6041586160339865,4.647741218789473,1617.3408537387863,3728.246198583,12.13204,0.15604095036733864,2.25118,2.3262980545995156,2.300730723409997,149
3.564685741952883,5.973453976559344,14.062406509016256,2.279508015198684,3.564685741952883,782.3288948219006,1808.3645523137864,5.666148804576174,3.564685741952883,876.9318377123018,2020.0171687100005,14.20266,0.10955015953292799,2.59378,2.9755678440841393,2.584417000000002,153
4.318530324751324,6.459677778378848,14.096883424340945,2.7595034590094083,4.318530324751324,1186.5557566964114,3119.0472836772424,4.604054686425868,4.318530324751324,1294.5692625547144,3346.518809575,12.10834,0.13488135054179887,2.22509,2.326959139590201,2.324559723409997,156
3.766583169271801,6.090199338705667,13.402350081322101,2.907565024989398,3.766583169271801,828.8007675421507,2460.7057417848987,8.725740732889099,3.766583169271801,935.6828501379412,2613.26150925,22.99424,0.17167249435369863,4.4493,4.370281249644009,3.686293199999999,160
4.079469580796155,6.28876146825307,14.4217039050295,3.0330490975887807,4.079469580796155,1174.1924681977773,3101.6247689655293,4.7071514099399865,4.079469580796155,1280.2261145390662,3296.9903191070002,13.197190000000003,0.22177873237408902,4.42133,4.389726182047617,2.9063176000000017,161
3.8247160742145696,6.13762261081694,14.579142370659829,2.7510138623016984,3.8247160742145696,809.8792843158822,1894.4829790102224,12.608869447373145,3.8247160742145696,927.1583980394117,2116.505804605,24.455619999999996,0.1520793986410063,4.56807,4.804274314710327,4.128721799999998,169
6.4916861818512475,8.105270395521366,15.256520391516668,3.0503506317408284,6.4916861818512475,1233.2310027315764,3158.7821581720195,3.345763155335415,6.4916861818512475,1472.5413518717132,3560.1312512990003,6.741539999999998,0.43654539489271355,1.23751,0.958336588598125,1.1878133000000002,175
4.113889579047627,6.337124804089407,14.527125661051523,2.4476364594952047,4.113889579047627,1174.3553476602112,3101.855623769992,2.8509918618087973,4.113889579047627,1298.4083500537718,3340.4394691070006,5.636189999999999,0.16854828963253557,1.31308,1.3165767388348222,1.2990708999999994,177
4.00929088507539,6.2703165813895545,13.819157590022925,2.8804364170534154,4.00929088507539,789.5237611085992,2338.100276281655,13.793691327853466,4.00929088507539,903.5169768837352,2524.1227203500002,19.472030000000007,0.19279573458154947,1.48301,1.5508164261346593,1.5853790986199991,181
3.814770258567184,6.113588591915277,14.390408280434613,2.3298039628326577,3.814770258567184,730.1806368950221,1884.970866833599,3.693379786807742,3.814770258567184,830.891260705537,2030.856300792,6.90664,0.1124999181583722,1.88006,1.7731972969400331,2.14020251069,182
4.329463530092451,6.492850339302291,14.140406520962559,3.0248267182111177,4.329463530092451,998.100416766409,2272.2158263044757,4.574873461517815,4.329463530092451,1109.6693946133232,2473.1834683360003,8.113669999999999,0.1925489425246304,2.04142,2.080596512565812,2.1372841574100003,185
11.176659186284553,12.203058732912817,17.181252289519183,6.22364877805709,11.176659186284553,845.9439547746313,2503.23637279312,14.865212835882977,11.176659186284553,965.3965777355879,2710.9506816410003,30.23169,0.581706812489658,1.17836,0.9510168338626013,1.1822056000000012,190
6.929296424526055,8.46231992860215,15.614058095067666,0.8036402461168743,6.929296424526055,809.1322942051706,2402.2740420267373,4.000648230087219,6.929296424526055,923.3801932328452,2621.5405763730005,6.114470000000001,0.06276512299960016,1.23717,1.2395673048897997,1.1913957000000002,196
4.5147667974079395,6.5886597352208085,14.042144594896794,2.358447515915306,4.5147667974079395,729.871702035346,1967.8682549454923,2.631596384022444,4.5147667974079395,831.0884646725812,2128.0951909249998,4.687780000000001,0.10108935170897572,1.77227,1.816379354240695,1.9209773000000003,197
5.961955175369391,7.672838326606643,14.987930282220264,2.579242323150569,5.961955175369391,1619.1760196083196,3072.5773525753843,4.583765365548285,5.961955175369391,1757.5556503421549,3317.1915943629997,8.115080000000003,0.16117713923710553,2.55892,2.541086060378916,3.054868199999999,198
4.862231652615041,6.83404441466511,14.8324195114879,2.9377170469920033,4.862231652615041,1759.8366331909292,3225.1256854928697,4.598223213644592,4.862231652615041,1873.2548718413366,3432.0325831070004,8.177149999999997,0.13528977686780136,2.78975,2.788786377885046,2.6954488000000016,202
4.067861164680766,6.300365822011531,14.04705369466016,2.33992093032332,4.067861164680766,855.3001009402735,2003.9565225906338,14.613348672912036,4.067861164680766,962.4901739191253,2245.55324319,31.5089,0.17950052485880028,2.1269,2.0928637025321706,2.3563726000000016,203
5.849142248501665,7.600493945531109,14.89544410190052,3.8985284924678263,5.849142248501665,777.7440977016153,1789.887050725224,25.76177421069804,5.849142248501665,887.4132621722866,2029.8877951309998,77.10886898700011,0.4692553586732451,1.2663,1.3755649153587584,1.3720820808200003,213
4.102853643660614,6.33206415426177,14.0829978360326,2.0641290641614107,4.102853643660614,809.6284250091608,1894.2218270359347,1.9107714605362929,4.102853643660614,917.163150784809,2089.114994605,2.1708799999999977,0.14647639624164202,1.98631,2.080151685065019,1.9731745000000032,219
4.741429734398112,6.75114341439685,13.99154755421054,2.4423096789063163,4.741429734398112,1272.0586499381263,2663.2858729839254,3.9644598258022494,4.741429734398112,1418.1350893968388,2964.3388653829998,9.77348,0.182041991291398,5.0288,4.929357807376263,4.7166465,220
3.578734095364832,5.966816945775626,13.462257249726134,2.304144541283291,3.578734095364832,828.7289055892658,2460.7134166536875,7.755194428226799,3.578734095364832,932.0746845497056,2606.19760925,13.268139999999997,0.0869042729134946,4.6899,4.74609750009455,4.596514800000001,221
3.2348757080274924,5.786998277905966,13.853938300825206,2.3443008699697545,3.2348757080274924,728.0529713952773,1927.885573374817,7.725893709364636,3.2348757080274924,829.2265456490808,2066.7085813959998,12.93922,0.10060740528541535,4.59618,4.574656323259859,4.617551700000001,224
4.093190966641698,6.313063804805453,13.88387800442643,2.523273837978655,4.093190966641698,828.5659810801573,1947.2323545958989,7.704520159075454,4.093190966641698,938.5416252932938,2195.3103233059996,12.453960000000002,0.11410369549549541,5.06851,5.035380474393342,4.727058100000002,225
4.165439900683161,6.354929506193478,14.147149170491495,2.7238535697042714,4.165439900683161,730.1106499111022,1884.6659567214413,7.714159808618178,4.165439900683161,829.6744135453979,1991.6483107920003,12.86077,0.09807911768920752,4.61039,4.58319314740951,4.382483800000004,227
5.2295975896260165,7.1052000283878565,14.324309970665373,2.5046027919680913,5.2295975896260165,728.6902879693812,1897.1539067287288,5.9957182945915655,5.2295975896260165,838.0516552403675,2068.2026347149995,15.310590000000003,0.1435851952560609,4.85281,4.6010963679745664,4.520699100000004,236
7.222373124812528,8.699945529679203,15.423133771594541,4.471044389461644,7.222373124812528,840.3613715427871,2483.958044363592,22.69240281987784,7.222373124812528,975.6091809944633,2610.85696601,45.32886,0.4221272758568269,4.99847,3.8663619739605366,4.652519399999998,239
3.5225395491931475,5.94031592462191,13.748041838475997,2.386415819041793,3.5225395491931475,782.6354011120303,1808.6003372410726,7.640876646203627,3.5225395491931475,888.4153281504998,2045.8696587100005,11.507349999999999,0.11444695947864998,4.50807,4.576614595913213,4.591974500000003,243
5.1130985754605325,7.033842551046651,14.98932862827902,3.6889802644324936,5.1130985754605325,1242.1670339058217,3191.740171494516,13.87217410334804,5.1130985754605325,1381.7665824421247,3434.568845512,22.934440000000002,0.15372461722779496,4.89301,5.09755211360104,4.776161099999999,248
3.5501188988606933,5.969669013208944,13.640673488234958,2.3680791754169297,3.5501188988606933,809.7626177360116,1894.4561418672097,10.065123184462273,3.5501188988606933,923.6673136246687,2108.5695546049997,21.888279999999995,0.12729717021762782,4.95952,5.073677937939664,4.830102400000002,251
2.890275873740333,5.574809163604546,13.319950175219642,2.0319605754146335,2.890275873740333,828.5356611000021,2460.840386201708,7.634163560764204,2.890275873740333,930.6070877114709,2633.5835792499997,17.58885,0.1026190119882087,2.76393,2.6808664225397862,2.6929664234099993,253
6.948879190087397,8.483231102618335,15.275022034412455,4.564221761476782,6.948879190087397,968.9427876945391,2762.233110872042,17.73620664034167,6.948879190087397,1074.2282662448383,2938.3163751919997,37.45298000000001,0.45556808873297844,2.93619,3.026041382964628,2.557480146819999,254
3.1950329130833537,5.7465102965352886,14.105082272445413,2.0716925806607858,3.1950329130833537,1173.9323221523937,3101.74322398639,5.138130589270771,3.1950329130833537,1281.7577631420074,3320.0135691069995,14.45682,0.10532095315417173,2.69478,2.651206904480304,2.662548899999999,257
3.089403017628009,5.673896187228274,13.933792234923962,1.829237269363071,3.089403017628009,729.8057727752631,1884.8156468964146,3.741678709149143,3.089403017628009,825.8467656071987,2018.9526807920004,9.721249999999998,0.0877115001923879,2.93702,2.9043274598389957,2.672664900000001,261
6.647215006992831,8.239901320974758,15.14095442451378,3.986776161753327,6.647215006992831,973.259918207041,2772.998246164157,9.594553677769488,6.647215006992831,1087.0087380408245,2987.086544896,22.818660000000005,0.35503480539292753,2.84823,2.632341557124448,2.488134999999999,268
4.309949514685964,6.448230584554722,14.059167185362952,2.559509275989155,4.309949514685964,756.2551595257854,2176.8282213904113,4.600781893069916,4.309949514685964,855.536555060838,2332.2698813219995,12.214739999999999,0.1219073833287733,2.93738,2.894664588246698,2.6746795,269
3.179021657884321,5.725414067161024,13.85503065766258,2.3535240763919005,3.179021657884321,731.5811631693001,1867.717068896191,3.6645719063623243,3.179021657884321,827.0882360690451,2021.257824801,8.21737,0.07162122213750367,2.81443,2.778248463558171,2.6008804,274
3.4334995195117353,5.905857516619585,13.905952003437466,2.552735875870118,3.4334995195117353,1060.5724614526594,2373.4487137177503,5.7756119580525835,3.4334995195117353,1173.3814001259627,2599.5100576059995,13.096700000000002,0.07864623068654934,3.20734,3.349722897229441,3.072938699999999,278
4.789702142796645,6.7987788123856685,14.396217442337473,3.340829222600917,4.789702142796645,984.4724143615451,2792.4277008163203,5.898299002466728,4.789702142796645,1104.2310391204928,3012.212080398,15.810870000000003,0.1695185738965438,2.67569,2.674314243209004,2.6497422000000017,280
2.4751819450775474,5.382164696485547,13.629956975494832,1.8981600115369894,2.4751819450775474,953.9257651893607,2196.375813989654,3.5534398799051043,2.4751819450775474,1063.5940107358826,2406.3443910549995,8.920510000000004,0.06382783923660358,3.14028,3.077948275098663,3.2360167,285
3.191086075601916,5.743075176008265,13.834277385306759,2.2607925738993955,3.191086075601916,755.8279174385513,1755.2602252953411,3.515332641386873,3.191086075601916,860.022230739545,1932.090936365,8.321140000000002,0.09967971323358231,2.91783,2.8728320824478217,2.7842929000000005,286
4.719410953674098,6.73832116909297,14.096253804735055,2.61196724046839,4.719410953674098,1987.354685993117,3461.9427921812526,5.851401354239854,4.719410953674098,2130.078229193266,3762.418066755999,13.791780000000006,0.11428769702323492,3.19678,3.1603015378816366,3.1341624000000006,289
9.555851731856093,10.727617645176709,16.75984867112099,6.882804315103905,9.555851731856093,1172.4011569864185,3095.3775573384796,12.516959803147088,9.555851731856093,1298.7795660693541,3318.061553284,24.498559999999998,0.7410924712168424,1.0788,0.49214822747875697,1.3842657959499995,292
4.899255586545577,6.852932577626056,14.178702287063453,3.248802724421439,4.899255586545577,732.1656323297991,1868.0325873591985,10.200820489161645,4.899255586545577,833.7030032013962,2048.320664801,18.879610000000003,0.2803870804844825,0.87359,1.9674297617179661,2.1375389,297
6.648412058332393,8.23621962380139,15.496065503367168,3.0096871227453157,6.648412058332393,729.2048923468556,1897.5376172893555,9.464846789589359,6.648412058332393,848.8356697599557,2109.5987247149997,17.47252,0.5626985031997198,1.28672,1.2022379541511263,1.7417563574100012,298
3.6866338689891522,6.011192178195483,13.493555343501951,2.0195213180738105,3.6866338689891522,828.6264297236035,2460.857753355849,4.585426481626327,3.6866338689891522,930.2316216820589,2641.30144925,11.080720000000001,0.0825479309599952,2.53626,2.5817525712815055,2.3427524193599982,301
2.7612193683890864,5.50402386447487,13.663263484134115,1.9496838290709735,2.7612193683890864,727.6495518030023,1928.0545441309202,4.598677516373594,2.7612193683890864,823.5402271226469,2105.087791396,11.04086,0.056063192598566416,2.64417,2.5288062091543537,2.7188786088500017,304
3.661862332661389,6.027307496621754,14.022849272355685,2.34758888206117,3.661862332661389,828.255502729756,1947.1136868030997,3.653397993224938,3.661862332661389,931.1680723033967,2184.395123306,7.795220000000001,0.07573455399589887,3.14051,3.0006485059698704,2.9953169563200004,305
3.277380537079503,5.775789446589269,13.616343832074122,2.048726344336037,3.277380537079503,789.3117716722192,2337.970513652619,4.588405829097945,3.277380537079503,888.4926132778161,2510.2800503500002,11.153049999999999,0.09874647477069612,2.53568,2.5503870724476343,2.4339344999999986,306
3.396585826340281,5.875584614238055,13.826033900401596,2.110112943015279,3.396585826340281,997.9258074078832,2272.3135127885994,3.507319789026943,3.396585826340281,1111.2604927080654,2488.532808335999,8.782450000000003,0.1026868325469402,2.88661,2.56237699164544,2.9109187999999993,308
4.361202353297605,6.471032391985711,14.02183983337782,1.467763396417474,4.361202353297605,1479.8874333095098,3462.0991383963847,4.09059988930719,4.361202353297605,1619.8893428564343,3736.5782785829997,8.35932,0.10277469066647897,2.3763,2.083333747591972,2.2496118000000003,309
4.743188686020192,6.749419853715272,14.371860894397868,2.2362278772061353,4.743188686020192,756.3010101312208,2176.8356952773224,4.559176956469227,4.743188686020192,856.5247258944704,2335.9210713220004,9.41075,0.11272390420969611,2.98927,2.750087147777357,2.332966216479999,312
3.8180347302862407,6.1159143930630675,14.002127715359252,2.62803821766688,3.8180347302862407,1271.3267293559081,2662.9665122110487,5.849567355488779,3.8180347302862407,1388.8032818481174,2930.2808953829995,13.600180000000003,0.11125021385616411,3.66703,3.642126661950151,3.3690202000000005,313
3.361628489191423,5.845472670003637,13.88227963028463,2.1384322229647217,3.361628489191423,1157.7790315369928,2516.8946846798053,3.5647551198364242,3.361628489191423,1268.3284992585516,2768.131742007,7.278980000000002,0.10344248451935821,3.34044,3.2576580300896367,3.145086785439999,314
4.8155136325894405,6.795354089025906,14.323516079171474,2.246356956164301,4.8155136325894405,728.678802817793,1897.3307379285739,2.5783045454135163,4.8155136325894405,839.4101194315442,2099.053414715,5.258170000000001,0.15049142337373428,2.32123,1.9827298605279875,2.0861665956400004,327
3.7991480668225432,6.098382052592964,13.843696558355482,1.8467703909879505,3.7991480668225432,1108.7765941744653,3003.300546859806,6.345364333314517,3.7991480668225432,1216.1964027945226,3227.5473169480006,16.205940000000002,0.14219598340434675,2.53447,2.8009436305808606,2.3168329000000005,328
